place_geoid,city,state,fiscal_year,population,police_usd,fire_usd,general_expenditure_usd,total_expenditure_usd,police_pct_general,fire_pct_general,police_fire_pct_general,police_flags,fire_flags,record_complete,source,police_real_usd,fire_real_usd,police_real_per_resident,fire_real_per_resident,police_fire_real_per_resident,police_fire_real_rpp_per_resident,real_dollar_base_year
3502000,Albuquerque,NM,1992,384736,55453000,28611000,476482000,546297000,11.64,6.0,17.64,,,True,willamette_gfd (no imputation flags published),131077131,67629304,340.69,175.78,516.47,,2025
3502000,Albuquerque,NM,1993,384736,57450000,25317000,468927000,544393000,12.25,5.4,17.65,,,True,willamette_gfd (no imputation flags published),131829119,58094305,342.65,151.0,493.65,,2025
3502000,Albuquerque,NM,1994,398492,62707000,28811000,536756000,620408000,11.68,5.37,17.05,,,True,willamette_gfd (no imputation flags published),139709894,64190310,350.6,161.08,511.68,,2025
3502000,Albuquerque,NM,1995,411994,68329000,29842000,584602000,672178000,11.69,5.1,16.79,,,True,willamette_gfd (no imputation flags published),148434840,64827416,360.28,157.35,517.63,,2025
3502000,Albuquerque,NM,1996,419681,74769000,32177000,657789000,737297000,11.37,4.89,16.26,,,True,willamette_gfd (no imputation flags published),157948531,67973490,376.35,161.96,538.32,,2025
3502000,Albuquerque,NM,1997,419681,79355000,34074000,623247000,782694000,12.73,5.47,18.2,,,True,willamette_gfd (no imputation flags published),162828469,69916417,387.98,166.59,554.58,,2025
3502000,Albuquerque,NM,1998,419681,87862000,33494000,551746000,688180000,15.92,6.07,21.99,,,True,willamette_gfd (no imputation flags published),176240223,67184790,419.94,160.09,580.02,,2025
3502000,Albuquerque,NM,1999,419311,99152000,35102000,597093000,716636000,16.61,5.88,22.48,,,True,willamette_gfd (no imputation flags published),195836149,69330326,467.04,165.34,632.39,,2025
3502000,Albuquerque,NM,2000,448607,103587000,38412000,622697000,762497000,16.64,6.17,22.8,,,True,willamette_gfd (no imputation flags published),200174727,74228539,446.21,165.46,611.68,,2025
3502000,Albuquerque,NM,2001,448607,105377000,43363000,679917000,795104000,15.5,6.38,21.88,,,True,willamette_gfd (no imputation flags published),197011542,81070931,439.16,180.72,619.88,,2025
3502000,Albuquerque,NM,2002,448607,99494000,47509000,628129000,735597000,15.84,7.56,23.4,,,True,willamette_gfd (no imputation flags published),180866159,86364709,403.17,192.52,595.69,,2025
3502000,Albuquerque,NM,2003,463874,94352000,45809000,661407000,774001000,14.27,6.93,21.19,,,True,willamette_gfd (no imputation flags published),168849171,81978248,364.0,176.73,540.72,,2025
3502000,Albuquerque,NM,2004,463874,100788000,49212000,697118000,788563000,14.46,7.06,21.52,,,True,willamette_gfd (no imputation flags published),176347778,86105755,380.16,185.62,565.79,,2025
3502000,Albuquerque,NM,2005,494236,113418000,61205000,793946000,912516000,14.29,7.71,21.99,,,True,willamette_gfd (no imputation flags published),193298736,104311918,391.11,211.06,602.16,,2025
3502000,Albuquerque,NM,2006,494236,121503000,65559000,759777000,842601000,15.99,8.63,24.62,,,True,willamette_gfd (no imputation flags published),200292065,108070974,405.26,218.66,623.92,,2025
3502000,Albuquerque,NM,2007,504949,152690000,66162000,769791000,,19.84,8.59,28.43,,,True,willamette_gfd (no imputation flags published),243836690,105656710,482.89,209.24,692.14,,2025
3502000,Albuquerque,NM,2008,518271,156848000,72417000,764793000,,20.51,9.47,29.98,,,True,willamette_gfd (no imputation flags published),243540217,112442950,469.91,216.96,686.87,,2025
3502000,Albuquerque,NM,2009,518271,154131000,74972000,756108000,,20.38,9.92,30.3,,,True,willamette_gfd (no imputation flags published),230472388,112105779,444.69,216.31,661.0,681.63,2025
3502000,Albuquerque,NM,2010,518271,171552000,70088000,864988000,,19.83,8.1,27.94,,,True,willamette_gfd (no imputation flags published),257437950,105176920,496.72,202.94,699.66,706.42,2025
3502000,Albuquerque,NM,2011,518271,168327000,70945000,872196000,,19.3,8.13,27.43,,,True,willamette_gfd (no imputation flags published),248521936,104744864,479.52,202.1,681.63,699.6,2025
3502000,Albuquerque,NM,2012,559121,162415000,71001000,825548000,1016998000,19.67,8.6,28.27,R,R,True,census_iuf,232455787,101619883,415.75,181.75,597.5,594.91,2025
3502000,Albuquerque,NM,2013,559121,159063000,72406000,890220000,1070222000,17.87,8.13,26.0,R,R,True,census_iuf,223042499,101529678,398.92,181.59,580.5,582.92,2025
3502000,Albuquerque,NM,2014,559121,153469000,73679000,883365000,1046466000,17.37,8.34,25.71,R,R,True,census_iuf,212091803,101823248,379.33,182.11,561.44,570.92,2025
3502000,Albuquerque,NM,2015,559121,163119000,76205000,874095000,1034797000,18.66,8.72,27.38,R,R,True,census_iuf,221829465,103633019,396.75,185.35,582.1,591.08,2025
3502000,Albuquerque,NM,2016,559121,163143000,77094000,839578000,,19.43,9.18,28.61,,,True,willamette_gfd (no imputation flags published),221599070,104717694,396.33,187.29,583.62,603.2,2025
3502000,Albuquerque,NM,2017,559121,169422000,78917000,838561000,1057150000,20.2,9.41,29.61,R,R,True,census_iuf,227260984,105858478,406.46,189.33,595.79,616.7,2025
3502000,Albuquerque,NM,2018,559121,177302000,80415000,845809000,1070892000,20.96,9.51,30.47,R,R,True,census_iuf,232870177,105617846,416.49,188.9,605.39,616.97,2025
3502000,Albuquerque,NM,2019,558545,204800000,85274000,888064000,1091255000,23.06,9.6,32.66,R,R,True,census_iuf,262573032,109329359,470.1,195.74,665.84,708.95,2025
3502000,Albuquerque,NM,2020,560513,196952000,79027000,921005000,1130403000,21.38,8.58,29.96,R,R,True,census_iuf,248017139,99516890,442.48,177.55,620.03,652.17,2025
3502000,Albuquerque,NM,2021,560513,190827000,67867000,1163559000,1358634000,16.4,5.83,22.23,R,R,True,census_iuf,237375602,84421858,423.5,150.62,574.11,609.67,2025
3502000,Albuquerque,NM,2022,562540,197029000,82100000,991123000,1178846000,19.88,8.28,28.16,R,R,True,census_iuf,234092731,97544083,416.14,173.4,589.53,640.08,2025
3502000,Albuquerque,NM,2023,562599,241095000,98786000,1155173000,1395042000,20.87,8.55,29.42,R,R,True,census_iuf,265223036,108672195,471.42,193.16,664.59,711.74,2025
3502000,Albuquerque,NM,2024,561008,255085000,121321000,1083923000,1342547000,23.53,11.19,34.73,R,R,True,census_iuf,269518514,128185725,480.42,228.49,708.91,757.16,2025
5101000,Alexandria,VA,1970,110927,3585000,2498000,47589000,47589000,7.53,5.25,12.78,,,True,willamette_gfd (no imputation flags published),31448655,21913177,283.51,197.55,481.05,,2025
5101000,Alexandria,VA,1971,110927,3743000,2689000,49397000,49397000,7.58,5.44,13.02,,,True,willamette_gfd (no imputation flags published),31057543,22311978,279.98,201.14,481.12,,2025
5101000,Alexandria,VA,1972,110927,4359000,2978000,52186000,52186000,8.35,5.71,14.06,,,True,willamette_gfd (no imputation flags published),34650606,23672747,312.37,213.41,525.78,,2025
5101000,Alexandria,VA,1973,110927,4709000,3342000,63754000,63754000,7.39,5.24,12.63,,,True,willamette_gfd (no imputation flags published),36268650,25740036,326.96,232.04,559.0,,2025
5101000,Alexandria,VA,1974,108758,5520000,3770000,62009000,62009000,8.9,6.08,14.98,,,True,willamette_gfd (no imputation flags published),40025346,27336151,368.02,251.35,619.37,,2025
5101000,Alexandria,VA,1975,108758,5621000,4141000,78842000,78842000,7.13,5.25,12.38,,,True,willamette_gfd (no imputation flags published),36706726,27041906,337.51,248.64,586.15,,2025
5101000,Alexandria,VA,1976,105220,6640000,4546000,93024000,93024000,7.14,4.89,12.02,,,True,willamette_gfd (no imputation flags published),39734229,27203585,377.63,258.54,636.17,,2025
5101000,Alexandria,VA,1977,105220,5915000,4548000,108024000,108024000,5.48,4.21,9.69,,,True,willamette_gfd (no imputation flags published),33467361,25732808,318.07,244.56,562.63,,2025
5101000,Alexandria,VA,1978,104056,6623000,4798000,100513000,100513000,6.59,4.77,11.36,,,True,willamette_gfd (no imputation flags published),35185289,25489810,338.14,244.96,583.1,,2025
5101000,Alexandria,VA,1979,104056,7439000,5289000,126380000,126380000,5.89,4.18,10.07,,,True,willamette_gfd (no imputation flags published),36732116,26115898,353.0,250.98,603.98,,2025
5101000,Alexandria,VA,1980,103217,8212000,5795000,122369000,122369000,6.71,4.74,11.45,,,True,willamette_gfd (no imputation flags published),36415922,25697792,352.81,248.97,601.78,,2025
5101000,Alexandria,VA,1981,103217,9531000,6351000,141563000,141563000,6.73,4.49,11.22,,,True,willamette_gfd (no imputation flags published),37238334,24813835,360.78,240.4,601.18,,2025
5101000,Alexandria,VA,1982,103217,10314000,7092000,155602000,155602000,6.63,4.56,11.19,,,True,willamette_gfd (no imputation flags published),36529374,25117929,353.91,243.35,597.26,,2025
5101000,Alexandria,VA,1983,104276,10549000,7079000,170770000,170770000,6.18,4.15,10.32,,,True,willamette_gfd (no imputation flags published),35193541,23616938,337.5,226.48,563.99,,2025
5101000,Alexandria,VA,1984,104276,11524000,8339000,173108000,175915000,6.66,4.82,11.47,,,True,willamette_gfd (no imputation flags published),37249710,26954645,357.22,258.49,615.72,,2025
5101000,Alexandria,VA,1985,107026,12401000,8108000,189917000,191256000,6.53,4.27,10.8,,,True,willamette_gfd (no imputation flags published),38425555,25123329,359.03,234.74,593.77,,2025
5101000,Alexandria,VA,1986,107811,12972000,7345000,207919000,209423000,6.24,3.53,9.77,,,True,willamette_gfd (no imputation flags published),38812682,21976499,360.01,203.84,563.85,,2025
5101000,Alexandria,VA,1987,107811,13620000,7683000,203339000,204693000,6.7,3.78,10.48,,,True,willamette_gfd (no imputation flags published),40007880,22568322,371.09,209.33,580.43,,2025
5101000,Alexandria,VA,1988,107811,17550000,10226000,232210000,233719000,7.56,4.4,11.96,,,True,willamette_gfd (no imputation flags published),49736793,28980538,461.33,268.81,730.14,,2025
5101000,Alexandria,VA,1989,108400,15187000,14677000,252844000,254480000,6.01,5.8,11.81,,,True,willamette_gfd (no imputation flags published),41330079,39942159,381.27,368.47,749.74,,2025
5101000,Alexandria,VA,1990,108420,22235000,16175000,300926000,302701000,7.39,5.38,12.76,,,True,willamette_gfd (no imputation flags published),57729053,41995387,532.46,387.34,919.8,,2025
5101000,Alexandria,VA,1991,111183,23902000,17269000,325206000,327392000,7.35,5.31,12.66,,,True,willamette_gfd (no imputation flags published),58875911,42537365,529.54,382.59,912.13,,2025
5101000,Alexandria,VA,1992,111183,23124000,17178000,344924000,347485000,6.7,4.98,11.68,,,True,willamette_gfd (no imputation flags published),54659397,40604529,491.62,365.2,856.82,,2025
5101000,Alexandria,VA,1993,111183,22801000,17130000,329291000,332322000,6.92,5.2,12.13,,,True,willamette_gfd (no imputation flags published),52320901,39307795,470.58,353.54,824.13,,2025
5101000,Alexandria,VA,1994,113134,22606000,20136000,317782000,321263000,7.11,6.34,13.45,,,True,willamette_gfd (no imputation flags published),50365699,44862590,445.19,396.54,841.73,,2025
5101000,Alexandria,VA,1995,112879,22895000,14016000,314026000,317405000,7.29,4.46,11.75,,,True,willamette_gfd (no imputation flags published),49736066,30447727,440.61,269.74,710.35,,2025
5101000,Alexandria,VA,1996,117586,24929000,13940000,334290000,337967000,7.46,4.17,11.63,,,True,willamette_gfd (no imputation flags published),52662185,29448067,447.86,250.44,698.3,,2025
5101000,Alexandria,VA,1997,117586,27066000,14947000,347959000,351883000,7.78,4.3,12.07,,,True,willamette_gfd (no imputation flags published),55536706,30669739,472.31,260.83,733.14,,2025
5101000,Alexandria,VA,1998,117586,29688000,14363000,371211000,375309000,8.0,3.87,11.87,,,True,willamette_gfd (no imputation flags published),59550429,28810388,506.44,245.02,751.46,,2025
5101000,Alexandria,VA,1999,118300,31864000,16388000,400981000,405359000,7.95,4.09,12.03,,,True,willamette_gfd (no imputation flags published),62934919,32368110,531.99,273.61,805.6,,2025
5101000,Alexandria,VA,2000,128283,28890000,15938000,410322000,420238000,7.04,3.88,10.93,,,True,willamette_gfd (no imputation flags published),55827931,30799085,435.19,240.09,675.28,,2025
5101000,Alexandria,VA,2001,128283,30898000,17190000,419963000,428841000,7.36,4.09,11.45,,,True,willamette_gfd (no imputation flags published),57766520,32138212,450.31,250.53,700.83,,2025
5101000,Alexandria,VA,2002,128283,34546000,18477000,468357000,477188000,7.38,3.95,11.32,,,True,willamette_gfd (no imputation flags published),62799790,33588599,489.54,261.83,751.37,,2025
5101000,Alexandria,VA,2003,130804,37722000,19335000,604733000,615867000,6.24,3.2,9.44,,,True,willamette_gfd (no imputation flags published),67506025,34601267,516.09,264.53,780.61,,2025
5101000,Alexandria,VA,2004,130804,38158000,19719000,563626000,575723000,6.77,3.5,10.27,,,True,willamette_gfd (no imputation flags published),66764679,34502141,510.42,263.77,774.19,,2025
5101000,Alexandria,VA,2005,135337,48827000,21583000,592909000,606539000,8.24,3.64,11.88,,,True,willamette_gfd (no imputation flags published),83216045,36783990,614.88,271.8,886.68,,2025
5101000,Alexandria,VA,2006,135337,54342000,23333000,635771000,644807000,8.55,3.67,12.22,,,True,willamette_gfd (no imputation flags published),89580269,38463369,661.91,284.2,946.11,,2025
5101000,Alexandria,VA,2007,136974,52986000,20838000,593302000,,8.93,3.51,12.44,,,True,willamette_gfd (no imputation flags published),84615436,33277025,617.75,242.94,860.69,,2025
5101000,Alexandria,VA,2008,140024,58014000,23357000,647181000,,8.96,3.61,12.57,,,True,willamette_gfd (no imputation flags published),90079199,36266760,643.31,259.0,902.32,,2025
5101000,Alexandria,VA,2009,140024,61709000,29493000,657335000,,9.39,4.49,13.87,,,True,willamette_gfd (no imputation flags published),92273589,44100941,658.98,314.95,973.94,848.63,2025
5101000,Alexandria,VA,2010,140024,81584000,43220000,688372000,,11.85,6.28,18.13,,,True,willamette_gfd (no imputation flags published),122428288,64857700,874.34,463.19,1337.53,1163.32,2025
5101000,Alexandria,VA,2011,140024,94755000,39691000,704657000,,13.45,5.63,19.08,,,True,willamette_gfd (no imputation flags published),139898508,58600725,999.1,418.5,1417.61,1237.07,2025
5101000,Alexandria,VA,2012,153511,67015000,45356000,697889000,722418000,9.6,6.5,16.1,R,R,True,census_iuf,95914938,64915585,624.81,422.87,1047.68,923.35,2025
5101000,Alexandria,VA,2013,153511,63838000,48993000,796686000,833099000,8.01,6.15,14.16,R,R,True,census_iuf,89515393,68699328,583.12,447.52,1030.64,922.74,2025
5101000,Alexandria,VA,2014,153511,89106000,52264000,876606000,898327000,10.16,5.96,16.13,R,R,True,census_iuf,123143125,72228046,802.18,470.51,1272.69,1117.44,2025
5101000,Alexandria,VA,2015,153511,88512000,50107000,943039000,971764000,9.39,5.31,14.7,R,R,True,census_iuf,120369605,68141719,784.11,443.89,1228.0,1079.97,2025
5101000,Alexandria,VA,2016,153511,89580000,50420000,932829000,,9.6,5.41,15.01,,,True,willamette_gfd (no imputation flags published),121677576,68486084,792.63,446.13,1238.76,1089.43,2025
5101000,Alexandria,VA,2017,153511,94303000,52273000,934910000,943874000,10.09,5.59,15.68,R,R,True,census_iuf,126497105,70118482,824.03,456.77,1280.79,1142.58,2025
5101000,Alexandria,VA,2018,153511,96846000,53926000,902117000,924182000,10.74,5.98,16.71,R,R,True,census_iuf,127198481,70826935,828.6,461.38,1289.98,1174.54,2025
5101000,Alexandria,VA,2019,160035,100183000,57879000,979772000,1058470000,10.23,5.91,16.13,R,R,True,census_iuf,128444112,74206370,802.6,463.69,1266.29,1138.53,2025
5101000,Alexandria,VA,2020,159428,101758000,54810000,1039005000,1131230000,9.79,5.28,15.07,R,R,True,census_iuf,128141517,69020977,803.76,432.93,1236.69,1126.8,2025
5101000,Alexandria,VA,2021,159428,96486000,56634000,1083520000,1193284000,8.9,5.23,14.13,R,R,True,census_iuf,120021917,70448783,752.83,441.88,1194.71,1072.09,2025
5101000,Alexandria,VA,2022,158726,76440000,56399000,1153663000,1301839000,6.63,4.89,11.51,R,R,True,census_iuf,90819363,67008389,572.18,422.16,994.34,891.27,2025
5101000,Alexandria,VA,2023,154706,77124000,60896000,1336774000,1484220000,5.77,4.56,10.32,R,R,True,census_iuf,84842329,66990282,548.41,433.02,981.43,882.52,2025
5101000,Alexandria,VA,2024,155525,81555000,62894000,1354141000,1518962000,6.02,4.64,10.67,R,R,True,census_iuf,86169639,66452741,554.06,427.28,981.34,895.85,2025
4801924,Allen,TX,2012,98143,18815000,16328000,125075000,142505000,15.04,13.05,28.1,R,R,True,census_iuf,26928890,23369381,274.38,238.12,512.5,511.33,2025
4801924,Allen,TX,2013,98143,16859000,13483000,118553000,134312000,14.22,11.37,25.59,R,R,True,census_iuf,23640152,18906232,240.87,192.64,433.51,430.18,2025
4801924,Allen,TX,2014,98143,17389000,16016000,114513000,133598000,15.19,13.99,29.17,R,R,True,census_iuf,24031331,22133866,244.86,225.53,470.39,465.52,2025
4801924,Allen,TX,2015,98143,16634000,12384000,115356000,132571000,14.42,10.74,25.16,R,R,True,census_iuf,22620978,16841300,230.49,171.6,402.09,401.14,2025
4801924,Allen,TX,2017,98143,19033000,13917000,117588000,138119000,16.19,11.84,28.02,R,R,True,census_iuf,25530677,18668125,260.14,190.21,450.35,459.36,2025
4801924,Allen,TX,2018,98143,23106000,16481000,138408000,161219000,16.69,11.91,28.6,R,R,True,census_iuf,30347646,21646306,309.22,220.56,529.78,531.64,2025
4801924,Allen,TX,2019,100685,28630000,17431000,141497000,189816000,20.23,12.32,32.55,R,R,True,census_iuf,36706377,22348196,364.57,221.96,586.53,580.05,2025
4801924,Allen,TX,2020,105623,31958000,22410000,153962000,191302000,20.76,14.56,35.31,R,R,True,census_iuf,40243977,28220399,381.02,267.18,648.2,626.88,2025
4801924,Allen,TX,2021,105623,34044000,23708000,163380000,200874000,20.84,14.51,35.35,I,I,True,census_iuf,42348384,29491114,400.94,279.21,680.15,650.7,2025
