cbsa,name,line,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
44300,"State College, PA (Metropolitan Statistical Area)",housing,87.766,85.477,98.134,95.53,88.218,93.893,92.446,95.866,108.287,104.618,91.329,88.35,92.259,81.524,91.773,72.51,85.688
44420,"Staunton-Stuarts Draft, VA (Metropolitan Statistical Area)",all,89.512,85.794,88.329,87.876,90.232,90.765,91.172,91.386,83.878,88.874,92.439,89.478,87.575,92.75,91.406,92.875,91.128
44420,"Staunton-Stuarts Draft, VA (Metropolitan Statistical Area)",housing,73.961,68.709,67.375,67.685,73.32,73.012,75.209,77.918,53.627,72.755,76.836,70.091,63.51,73.137,68.041,75.217,68.232
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",all,100.204,104.48,101.534,103.66,103.835,102.191,102.38,100.201,99.902,101.688,106.006,105.74,105.271,104.599,108.525,107.568,105.089
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",housing,119.721,122.698,116.672,114.024,114.469,110.819,115.611,108.865,113.629,113.283,112.975,118.606,118.803,118.032,119.296,120.137,115.614
44940,"Sumter, SC (Metropolitan Statistical Area)",all,89.388,87.604,91.767,93.879,89.566,90.181,89.096,89.276,87.101,90.151,87.596,85.809,81.381,86.387,89.882,86.844,88.02
44940,"Sumter, SC (Metropolitan Statistical Area)",housing,59.179,54.952,67.284,73.082,54.683,59.501,59.166,57.817,52.015,58.358,56.976,52.676,46.007,50.104,65.512,53.914,60.833
45060,"Syracuse, NY (Metropolitan Statistical Area)",all,98.467,98.248,97.832,97.863,95.731,96.916,95.788,99.293,98.987,98.877,97.638,95.064,95.928,96.263,93.549,95.717,95.742
45060,"Syracuse, NY (Metropolitan Statistical Area)",housing,81.645,81.067,86.513,88.579,78.733,79.038,82.345,90.693,88.783,84.589,86.901,78.146,79.692,83.465,76.144,79.584,80.656
45220,"Tallahassee, FL (Metropolitan Statistical Area)",all,95.995,94.669,95.699,97.129,97.226,95.98,96.324,96.08,97.359,96.965,93.905,93.135,91.077,94.872,94.343,95.567,93.919
45220,"Tallahassee, FL (Metropolitan Statistical Area)",housing,85.415,84.876,84.474,88.061,89.743,83.998,83.194,81.681,87.018,87.989,77.43,81.035,72.126,80.517,77.69,82.856,78.528
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",all,103.255,103.308,101.377,100.198,100.291,101.236,101.3,100.909,97.088,96.969,95.286,96.489,101.327,98.777,99.856,102.473,100.89
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",housing,111.261,110.718,108.14,105.712,106.636,105.469,105.938,103.832,105.151,107.133,107.16,106.744,115.311,111.337,118.555,123.455,125.839
45460,"Terre Haute, IN (Metropolitan Statistical Area)",all,89.08,89.112,91.144,89.189,89.181,90.416,89.945,87.553,87.64,87.747,89.623,89.6,87.403,87.295,86.825,88.256,87.797
45460,"Terre Haute, IN (Metropolitan Statistical Area)",housing,58.976,58.781,69.066,63.388,59.893,67.911,65.22,57.737,56.738,60.692,61.209,58.497,57.544,54.985,54.697,56.801,51.923
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",all,88.62,86.721,88.423,90.223,89.688,88.619,89.375,90.028,90.297,88.406,87.077,87.771,87.504,87.839,85.288,85.636,84.012
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",housing,54.972,53.677,55.883,60.843,59.573,54.191,55.654,59.41,57.257,54.431,55.881,55.989,56.281,58.452,50.505,54.724,49.885
45780,"Toledo, OH (Metropolitan Statistical Area)",all,95.868,93.717,93.872,93.41,92.479,92.513,93.427,91.996,92.627,91.703,92.689,92.512,90.934,90.088,90.613,90.624,91.455
45780,"Toledo, OH (Metropolitan Statistical Area)",housing,79.571,71.2,74.657,80.097,70.999,70.972,75.933,72.817,74.353,74.069,73.352,70.519,69.919,63.925,68.129,66.42,67.317
45820,"Topeka, KS (Metropolitan Statistical Area)",all,91.47,92.622,92.991,92.046,91.557,91.609,92.372,90.276,89.859,89.192,91.771,90.809,90.108,89.34,87.335,85.839,88.82
45820,"Topeka, KS (Metropolitan Statistical Area)",housing,70.237,72.739,73.672,75.8,70.794,69.353,73.033,68.628,66.744,66.556,69.407,63.185,63.67,61.905,59.538,53.376,64.987
45900,"Traverse City, MI (Metropolitan Statistical Area)",all,85.296,89.431,94.239,88.214,91.674,89.978,90.143,91.184,89.699,88.933,92.682,93.592,90.385,93.407,93.296,90.584,93.372
45900,"Traverse City, MI (Metropolitan Statistical Area)",housing,80.832,84.555,93.37,71.302,79.804,75.009,74.247,84.806,80.541,80.499,77.958,79.472,70.75,81.385,83.801,69.523,78.146
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",all,104.569,110.204,107.106,107.16,108.377,108.641,110.335,108.567,108.798,109.857,103.872,104.275,104.167,101.899,100.757,102.418,103.18
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",housing,132.995,145.293,139.436,127.736,140.664,141.555,153.867,135.688,139.497,142.484,139.332,146.705,137.181,126.75,127.278,128.061,135.082
46060,"Tucson, AZ (Metropolitan Statistical Area)",all,97.086,100.386,98.879,100.058,100.579,98.932,98.485,97.368,96.572,97.635,94.811,95.317,94.026,92.758,93.76,94.932,96.896
46060,"Tucson, AZ (Metropolitan Statistical Area)",housing,97.079,97.339,97.811,92.641,94.336,92.204,90.84,91.12,89.949,84.328,89.073,83.326,88.221,88.72,90.982,97.905,91.765
46140,"Tulsa, OK (Metropolitan Statistical Area)",all,92.854,91.996,93.363,93.846,94.17,94.381,94.367,94.465,94.606,93.762,91.163,91.117,91.651,91.68,90.557,89.895,89.214
46140,"Tulsa, OK (Metropolitan Statistical Area)",housing,72.302,74.112,73.801,73.288,74.515,76.914,75.368,75.872,73.744,73.568,72.669,71.52,71.342,71.267,70.599,69.402,68.235
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",all,89.735,89.182,90.399,89.515,90.615,90.16,90.588,89.49,90.889,92.389,85.789,88.542,87.092,88.002,87.218,89.107,87.722
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",housing,65.227,65.733,63.885,61.333,65.043,60.941,61.845,57.742,60.875,71.071,56.04,62.94,60.774,59.045,53.613,63.152,58.246
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",all,,,,,,,,93.868,94.106,94.692,89.363,90.288,87.994,89.741,90.86,89.427,92.108
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",housing,,,,,,,,69.994,74.817,73.147,66.718,68.41,65.088,75.574,83.719,74.526,73.833
46340,"Tyler, TX (Metropolitan Statistical Area)",all,95.932,95.368,97.409,96.76,95.865,97.606,95.469,96.687,96.97,95.184,93.415,94.492,95.392,94.502,92.048,92.965,92.156
46340,"Tyler, TX (Metropolitan Statistical Area)",housing,85.236,87.645,92.491,87.256,82.419,92.62,79.918,85.461,84.367,79.996,81.172,86.406,85.979,82.337,77.418,86.009,79.911
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",all,111.864,117.634,112.429,113.055,112.371,115.712,114.631,113.972,113.372,113.615,112.828,113.177,115.663,114.067,113.093,111.424,110.961
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",housing,166.325,175.156,160.846,162.03,165.386,171.502,173.025,176.498,158.349,174.073,162.276,157.992,159.037,155.3,148.611,143.419,135.538
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",all,95.729,95.778,95.064,94.139,93.526,95.776,94.359,96.668,95.323,95.484,95.019,92.871,93.418,92.466,89.917,92.735,92.678
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",housing,69.831,71.065,73.554,69.478,67.741,74.693,75.482,76.442,70.163,68.848,73.882,67.594,70.718,65.75,61.97,67.464,66.063
46660,"Valdosta, GA (Metropolitan Statistical Area)",all,88.818,85.837,88.422,85.652,88.72,87.442,88.139,86.426,87.226,85.821,86.939,87.302,84.936,88.215,89.617,86.805,88.271
46660,"Valdosta, GA (Metropolitan Statistical Area)",housing,69.484,66.825,68.247,57.588,65.437,58.709,60.339,58.421,59.725,57.639,54.842,57.905,54.075,58.589,62.401,51.845,58.758
46700,"Vallejo, CA (Metropolitan Statistical Area)",all,116.786,113.723,111.922,109.53,109.703,110.176,110.743,112.668,113.092,117.577,110.453,109.217,110.661,109.395,112.589,109.359,108.479
46700,"Vallejo, CA (Metropolitan Statistical Area)",housing,154.011,158.838,149.681,143.158,141.329,141.082,140.642,148.046,149.297,146.368,152.369,149.699,162.397,158.478,151.41,135.626,142.042
47020,"Victoria, TX (Metropolitan Statistical Area)",all,93.872,92.567,92.346,95.457,94.571,95.955,95.931,96.125,97.536,94.741,93.611,93.463,95.348,91.711,90.96,91.206,89.839
47020,"Victoria, TX (Metropolitan Statistical Area)",housing,75.903,75.844,67.299,82.388,75.213,83.892,82.854,84.075,89.942,80.451,82.96,80.763,86.75,69.855,73.563,76.577,69.318
47220,"Vineland, NJ (Metropolitan Statistical Area)",all,102.825,103.151,101.799,104.016,102.747,99.023,99.988,98.873,97.315,96.233,98.191,98.091,96.571,96.536,92.865,93.915,95.968
47220,"Vineland, NJ (Metropolitan Statistical Area)",housing,92.487,90.398,87.321,104.669,104.829,93.695,99.991,93.27,80.142,73.87,93.442,95.744,83.413,88.218,74.846,75.609,83.883
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC (Metropolitan Statistical Area)",all,100.066,99.186,100.927,101.346,100.142,99.749,100.082,100.214,100.986,99.094,97.87,95.534,95.585,97.868,97.905,97.722,97.941
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC (Metropolitan Statistical Area)",housing,112.138,113.148,115.619,115.395,108.671,107.813,109.542,108.835,108.687,103.724,104.196,97.546,98.41,99.255,99.943,97.679,99.805
47300,"Visalia, CA (Metropolitan Statistical Area)",all,94.855,98.136,96.385,98.417,98.651,96.994,97.181,95.489,94.602,96.542,100.41,99.576,98.783,98.919,102.358,101.48,99.825
47300,"Visalia, CA (Metropolitan Statistical Area)",housing,85.876,86.776,86.22,84.867,85.215,83.399,84.285,81.156,80.672,81.399,80.858,81.404,80.386,81.522,82.128,82.814,84.053
47380,"Waco, TX (Metropolitan Statistical Area)",all,93.505,91.946,93.025,93.418,94.737,93.126,94.201,94.619,94.167,93.247,91.816,92.295,93.381,94.064,92.862,91.135,92.55
47380,"Waco, TX (Metropolitan Statistical Area)",housing,76.294,74.442,73.381,74.454,79.009,70.879,75.687,78.17,73.764,74.561,75.127,75.284,76.139,81.081,82.884,77.345,83.531
47460,"Walla Walla, WA (Metropolitan Statistical Area)",all,95.621,94.941,94.282,94.296,95.14,95.308,98.389,99.912,96.307,99.455,99.436,100.681,95.186,99.103,100.571,97.926,98.519
47460,"Walla Walla, WA (Metropolitan Statistical Area)",housing,75.981,79.23,79.876,77.862,87.239,83.739,99.415,97.129,81.702,96.054,81.985,91.927,67.518,87.472,79.633,77.57,86.579
47580,"Warner Robins, GA (Metropolitan Statistical Area)",all,92.091,90.255,90.262,93.469,94.345,93.272,92.179,92.392,93.014,93.54,92.52,89.937,92.027,91.966,92.576,91.79,93.789
47580,"Warner Robins, GA (Metropolitan Statistical Area)",housing,69.306,65.292,61.008,69.074,73.312,70.506,64.926,66.523,64.878,72.424,73.24,67.363,78.566,67.838,71.456,70.029,79.172
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",all,114.766,114.975,114.594,113.465,111.694,113.893,113.707,113.707,112.096,109.828,111.221,109.752,111.438,111.564,111.207,109.543,108.884
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",housing,168.179,168.874,171.156,173.223,172.263,176.203,175.159,171.446,170.91,166.21,168.976,162.9,165.074,162.505,157.096,151.87,151.134
47930,"Waterbury-Shelton, CT (Metropolitan Statistical Area)",all,110.81,110.982,105.895,108.43,106.918,107.852,105.78,106.126,106.462,106.445,102.074,101.29,103.431,99.567,102.469,100.98,99.778
47930,"Waterbury-Shelton, CT (Metropolitan Statistical Area)",housing,118.219,125.078,108.539,118.348,112.925,117.517,104.078,110.743,107.777,104.582,105.652,97.69,109.242,95.084,91.445,92.272,89.111
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",all,90.406,90.856,92.322,90.367,90.986,92.359,92.234,90.409,90.53,90.169,91.127,92.848,90.972,89.126,87.859,87.956,87.057
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",housing,65.087,68.377,72.655,69.572,69.846,76.948,75.51,69.834,71.359,72.967,69.104,72.79,70.031,65.169,66.201,62.172,63.13
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",all,93.516,96.848,96.845,99.002,98.752,97.283,97.12,97.223,98.417,98.453,96.79,95.017,90.744,93.705,93.9,90.945,87.69
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",housing,64.397,78.779,83.434,95.33,95.683,83.949,91.087,83.061,89.505,87.102,85.761,81.905,64.601,73.24,81.312,64.235,53.185
48140,"Wausau, WI (Metropolitan Statistical Area)",all,94.763,94.976,94.607,93.349,94.07,94.321,90.73,92.466,91.999,91.097,92.197,92.964,90.162,91.15,91.811,90.74,92.651
48140,"Wausau, WI (Metropolitan Statistical Area)",housing,71.685,75.187,78.701,76.232,78.772,76.965,60.696,74.287,71.253,69.938,68.89,72.039,63.691,66.055,74.852,65.983,71.464
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",all,88.072,89.481,89.052,86.454,88.707,89.182,88.711,88.047,87.918,86.228,86.892,87.487,86.761,89.236,88.971,88.754,89.024
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",housing,49.783,54.425,55.034,49.604,54.661,56.725,56.627,57.025,55.086,49.398,49.068,55.236,54.234,52.041,53.686,51.104,52.383
48300,"Wenatchee-East Wenatchee, WA (Metropolitan Statistical Area)",all,97.801,98.325,94.709,97.414,96.977,97.858,97.316,98.519,97.624,101.002,102.031,104.06,102.371,103.043,103.048,101.907,103.855
48300,"Wenatchee-East Wenatchee, WA (Metropolitan Statistical Area)",housing,87.188,95.513,83.36,94.15,97.336,96.4,92.817,89.243,90.335,103.825,95.456,111.095,104.207,110.304,92.989,97.557,114.958
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",all,87.274,87.857,89.564,88.75,90.469,90.521,90.803,90.571,91.047,89.415,87.039,87.585,86.976,89.361,89.154,88.953,88.323
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",housing,50.805,54.3,55.885,50.063,54.858,57.163,57.503,56.795,55.769,50.311,49.319,55.283,55.032,51.894,54.334,50.927,51.443
48620,"Wichita, KS (Metropolitan Statistical Area)",all,94.165,93.664,93.292,92.381,92.477,93.319,92.487,91.591,92.126,91.182,91.098,92.294,92.037,90.988,88.784,89.421,88.946
48620,"Wichita, KS (Metropolitan Statistical Area)",housing,72.003,70.781,72.844,75.175,71.264,74.439,70.66,71.603,73.299,72.055,66.036,69.75,71.31,69.879,67.434,65.985,66.245
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",all,93.531,90.827,91.923,94.137,93.958,93.208,94.446,93.613,92.954,91.818,88.536,89.699,92.54,90.712,88.434,89.474,89.513
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",housing,75.36,67.472,68.902,76.363,72.694,71.297,75.915,73.434,67.568,67.069,58.76,62.634,73.258,64.618,61.563,65.864,68.208
48680,"Wildwood-The Villages, FL (Metropolitan Statistical Area)",all,90.37,91.753,91.035,90.365,93.041,93.416,93.107,93.686,93.793,91.272,93.272,94.237,92.05,95.975,91.121,94.522,85.424
48680,"Wildwood-The Villages, FL (Metropolitan Statistical Area)",housing,74.747,92.325,76.355,73.88,85.903,80.268,78.232,87.64,89.698,81.651,78.004,88.681,80.112,88.79,70.114,80.246,51.733
48700,"Williamsport, PA (Metropolitan Statistical Area)",all,94.998,91.46,92.221,93.348,92.936,95.019,94.02,95.151,95.372,96.091,94.603,92.308,93.647,91.489,89.727,93.118,92.35
48700,"Williamsport, PA (Metropolitan Statistical Area)",housing,68.541,56.163,62.181,67.445,68.915,71.047,75.297,72.818,73.747,71.759,72.341,65.717,70.491,60.944,55.325,66.831,64.392
48900,"Wilmington, NC (Metropolitan Statistical Area)",all,93.23,91.841,94.686,94.414,95.169,94.889,95.59,93.663,95.115,93.913,95.014,93.457,94.045,97.018,96.01,95.442,96.422
48900,"Wilmington, NC (Metropolitan Statistical Area)",housing,83.31,84.012,88.233,86.014,88.8,85.767,88.726,81.7,87.785,85.872,88.361,85.256,89.611,94.662,90.882,87.832,93.215
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",all,91.086,89.826,93.724,94.177,94.629,96.589,93.462,95.408,94.674,92.693,95.845,94.475,94.318,97.351,95.915,94.558,96.45
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",housing,79.616,85.256,89.441,93.879,94.783,100.527,83.241,97.46,94.652,90.835,90.999,90.79,90.775,95.036,87.819,80.087,90.009
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",all,91.873,90.67,91.971,93.229,92.619,92.575,93.085,92.977,93.073,91.621,90.741,89.321,89.472,91.596,92.131,91.602,92.043
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",housing,68.481,67.051,67.508,70.19,66.693,68.463,69.603,68.304,67.172,64.494,64.856,64.53,67.49,66.286,69.586,68.784,71.377
49340,"Worcester, MA (Metropolitan Statistical Area)",all,104.667,103.481,103.22,103.779,103.001,101.702,103.106,102.019,106.261,104.805,101.355,100.978,101.811,100.439,105.086,102.982,102.523
49340,"Worcester, MA (Metropolitan Statistical Area)",housing,112.407,112.776,113.051,117.433,113.741,114.948,114.081,101.773,109.747,105.88,104.996,102.91,102.849,104.784,106.846,109.184,113.001
49420,"Yakima, WA (Metropolitan Statistical Area)",all,93.013,96.377,95.603,98.057,97.111,96.964,96.794,94.492,94.369,94.883,97.245,96.795,96.211,97.69,100.838,97.902,95.545
49420,"Yakima, WA (Metropolitan Statistical Area)",housing,78.969,80.491,82.947,85.376,80.866,87.122,85.955,77.127,79.583,75.594,76.18,76.3,75.396,84.309,83.885,80.036,72.628
49620,"York-Hanover, PA (Metropolitan Statistical Area)",all,99.146,99.973,98.293,95.823,96.529,98.991,97.593,98.457,97.993,100.209,97.697,96.568,97.693,96.651,95.607,97.086,96.0
49620,"York-Hanover, PA (Metropolitan Statistical Area)",housing,85.708,90.676,91.35,78.894,84.326,92.403,95.19,89.241,85.51,92.009,88.069,84.344,88.416,85.932,85.531,86.859,79.762
49660,"Youngstown-Warren, OH (Metropolitan Statistical Area)",all,91.273,90.946,90.649,89.195,90.754,90.385,90.025,88.688,87.775,87.79,88.602,88.787,86.066,86.871,86.49,85.894,87.394
49660,"Youngstown-Warren, OH (Metropolitan Statistical Area)",housing,60.647,60.449,61.965,60.276,64.365,63.832,61.543,59.287,55.24,57.369,56.574,57.175,53.208,53.733,51.797,50.423,53.448
49700,"Yuba City, CA (Metropolitan Statistical Area)",all,97.816,100.851,98.14,102.154,102.227,100.469,98.668,97.782,97.63,98.085,103.515,102.679,101.999,101.501,102.654,103.778,104.233
49700,"Yuba City, CA (Metropolitan Statistical Area)",housing,102.563,100.094,95.651,104.713,103.803,100.179,92.385,93.352,96.931,89.011,97.224,97.492,97.46,95.273,82.593,94.859,108.279
49740,"Yuma, AZ (Metropolitan Statistical Area)",all,92.407,98.064,96.301,95.841,93.827,94.289,93.129,94.972,92.678,93.256,90.3,90.423,88.668,89.215,85.855,88.086,92.706
49740,"Yuma, AZ (Metropolitan Statistical Area)",housing,75.199,87.371,86.301,74.256,68.006,72.626,69.646,80.764,72.941,68.095,70.033,66.332,62.245,72.143,59.051,65.472,73.776
