city,state,fiscal_year,view,population,police_usd,fire_usd,total_expenditure_usd,general_expenditure_usd,source_url,retrieved
Knoxville,TN,2022,city_only,192158,66083756,47987592,1309398145,497796754,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Knoxville,TN,2022,fisc,192158,100834664,48262588,1827531628,1008653014,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Knoxville,TN,2023,city_only,196210,70360906,51093084,1411393469,534876308,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Knoxville,TN,2023,fisc,196210,107226803,51093084,1940834760,1062122010,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Memphis,TN,2012,city_only,655434,224988217,157673497,4064668271,2274541192,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Memphis,TN,2012,fisc,655434,328419780,172301978,5245708251,3455556479,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Memphis,TN,2017,city_only,653026,253041908,171851851,2831513104,1060209241,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Memphis,TN,2017,fisc,653026,376195484,189130019,4590613505,2818805323,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Memphis,TN,2022,city_only,622541,290801953,215211981,3037500691,1426014808,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Memphis,TN,2022,fisc,622541,419182928,234022774,5294365409,3682413142,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Memphis,TN,2023,city_only,618468,304675891,229600060,3385654634,1611492590,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Memphis,TN,2023,fisc,618468,442878750,249879626,5779700969,4005081259,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashville,TN,2012,city_only,636083,193911436,108607275,3743279634,2402919193,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashville,TN,2012,fisc,636083,199739611,110121834,3971537042,2628238549,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashville,TN,2017,city_only,686420,213302290,128225445,4845719126,3405658092,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashville,TN,2017,fisc,686420,221049601,129876511,5084604659,3640772126,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashville,TN,2022,city_only,700966,273023721,162314228,5403160502,3756252443,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashville,TN,2022,fisc,700966,283034972,165189012,5781500970,4129779162,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashville,TN,2023,city_only,711280,311611768,175465663,5822708787,3931927389,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashville,TN,2023,fisc,711280,322160050,178524167,6207248094,4312561768,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Arlington,TX,2012,city_only,370284,84657293,39053066,523615761,480012038,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Arlington,TX,2012,fisc,370284,98895186,39120028,1584362541,1504021537,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Arlington,TX,2017,city_only,394323,99374346,48461132,518585184,463294385,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Arlington,TX,2017,fisc,394323,111517385,48549953,1833357868,1707502307,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Arlington,TX,2022,city_only,393559,107408326,49574527,632894537,549360608,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Arlington,TX,2022,fisc,393559,125113784,49661467,2063165958,1945033809,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Arlington,TX,2023,city_only,395943,117298114,52058586,679121434,593257235,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Arlington,TX,2023,fisc,395943,130546367,52149653,2190503175,2057486124,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Austin,TX,2012,city_only,828569,269198424,127794020,2996301204,1511495646,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Austin,TX,2012,fisc,828569,314955538,127794020,5201651762,3445512573,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Austin,TX,2017,city_only,939778,347606719,167985848,3581719852,2008338094,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Austin,TX,2017,fisc,939778,406719290,167985848,6723924617,4546549819,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Austin,TX,2022,city_only,969940,445402999,239018317,4908618476,2893959662,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Austin,TX,2022,fisc,969940,517154142,239148740,9389506236,6415755800,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Austin,TX,2023,city_only,979214,364639709,229625683,5111095602,3011034089,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Austin,TX,2023,fisc,979214,439226440,229850902,9865776893,6577390230,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Corpus Christi,TX,2012,city_only,308090,73551092,46696342,519688619,380026743,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Corpus Christi,TX,2012,fisc,308090,82507318,46696342,1274163615,1111502948,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Corpus Christi,TX,2017,city_only,325851,85272008,55234137,560449156,416815759,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Corpus Christi,TX,2017,fisc,325851,96189865,55234137,1548270185,1370535849,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Corpus Christi,TX,2022,city_only,318162,85605934,67341257,718009308,500590281,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Corpus Christi,TX,2022,fisc,318162,99286871,67411541,1823421070,1527100593,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Corpus Christi,TX,2023,city_only,316441,86755465,65104571,737025898,517216486,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Corpus Christi,TX,2023,fisc,316441,101267449,65167860,2002157016,1707892201,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Dallas,TX,2012,city_only,1218214,355356458,189560773,2875860260,2531491369,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Dallas,TX,2012,fisc,1218214,371952549,189726000,7134896400,6229528225,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Dallas,TX,2017,city_only,1323587,410863781,216084940,3679790024,3224376159,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Dallas,TX,2017,fisc,1323587,434118414,216670565,8315809679,7418366140,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Dallas,TX,2022,city_only,1290070,593908124,386711854,4583247926,4186165108,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Dallas,TX,2022,fisc,1290070,621266656,387455292,10866578303,9841475930,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Dallas,TX,2023,city_only,1303012,619203382,408246063,4894861306,4452333050,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Dallas,TX,2023,fisc,1303012,648573228,409040899,11660636490,10485725403,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
El Paso,TX,2012,city_only,664141,116715875,85038497,774959778,621592226,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
El Paso,TX,2012,fisc,664141,149299035,87280434,2670342909,2513066979,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
El Paso,TX,2017,city_only,679001,119607496,97692838,1067744207,744530308,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
El Paso,TX,2017,fisc,679001,161541402,97692838,3357432722,3030662880,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
El Paso,TX,2022,city_only,678546,147399066,157350801,1284998952,1011616274,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
El Paso,TX,2022,fisc,678546,191885339,166513956,4572453680,4285573922,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
El Paso,TX,2023,city_only,679247,148198110,133281846,1348318880,996944407,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
El Paso,TX,2023,fisc,679247,200744658,144462252,4785838513,4427861759,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Ft. Worth,TX,2012,city_only,764124,234712658,107720817,1335878623,1116700240,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Ft. Worth,TX,2012,fisc,764124,264036626,107882033,3611460017,3228659304,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Ft. Worth,TX,2017,city_only,855947,284917901,135745360,1522552841,1302243782,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Ft. Worth,TX,2017,fisc,855947,311276490,135958818,4263970112,3752181048,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Ft. Worth,TX,2022,city_only,937692,361886348,186941290,2036774756,1732239766,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Ft. Worth,TX,2022,fisc,937692,403810119,187220482,5492049971,4965413562,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Ft. Worth,TX,2023,city_only,959520,398018491,184582862,2173101706,1791347078,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Ft. Worth,TX,2023,fisc,959520,430124030,184880314,5999062968,5347596864,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Galveston,TX,2012,city_only,47561,17782864,9595099,211527961,182325875,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Galveston,TX,2012,fisc,47561,20701460,9619110,402145530,361867903,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Galveston,TX,2017,city_only,50227,16148063,11008886,195591766,170213065,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Galveston,TX,2017,fisc,50227,19721526,11010098,349648687,304746446,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Galveston,TX,2022,city_only,53390,22942780,13366922,220035011,177284142,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Galveston,TX,2022,fisc,53390,27259455,13376152,425571884,352355078,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Galveston,TX,2023,city_only,53179,28702833,13435143,257699053,228076754,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Galveston,TX,2023,fisc,53179,33184760,13444183,535645478,461134253,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Garland,TX,2012,city_only,229983,45834259,27955623,456174696,234867436,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Garland,TX,2012,fisc,229983,48783706,27955623,1344306395,867272424,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Garland,TX,2017,city_only,236181,48023816,30574428,579331460,256219486,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Garland,TX,2017,fisc,236181,52040368,30654227,1610625628,1083300336,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Garland,TX,2022,city_only,244391,66852997,39676142,880900495,427069555,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Garland,TX,2022,fisc,244391,72017022,39793507,2103971629,1413050916,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Garland,TX,2023,city_only,246918,68386409,40052569,883023213,440662209,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Garland,TX,2023,fisc,246918,73900088,40173559,2151290359,1492987218,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Houston,TX,2012,city_only,2123298,594623963,351693051,3960234629,3648011451,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Houston,TX,2012,fisc,2123298,760855006,361420527,10633811067,9825198634,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Houston,TX,2017,city_only,2306360,729846786,400054818,4334533286,3901768300,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Houston,TX,2017,fisc,2306360,930449359,405583820,12839325424,11847185021,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Houston,TX,2022,city_only,2291070,980955079,517026415,5830146176,5285261597,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Houston,TX,2022,fisc,2291070,1228113774,524706114,16228811338,14854189143,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Houston,TX,2023,city_only,2314258,993210964,508396637,6019135691,5492155547,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Houston,TX,2023,fisc,2314258,1151645204,513233440,15850251027,14347139157,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lubbock,TX,2012,city_only,233965,50301803,34832055,751753954,310168891,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lubbock,TX,2012,fisc,233965,59781101,35405009,1652234332,1078237039,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lubbock,TX,2017,city_only,251567,53586898,48930247,634923486,366169378,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lubbock,TX,2017,fisc,251567,89696684,49533325,1751143487,1332998117,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lubbock,TX,2022,city_only,261308,75019401,47667976,768811447,369678420,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lubbock,TX,2022,fisc,261308,118506108,48819959,2057530857,1585592042,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lubbock,TX,2023,city_only,264573,83766458,50051920,824409468,387594154,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lubbock,TX,2023,fisc,264573,130659376,50893262,2235604810,1796233720,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Antonio,TX,2012,city_only,1357807,308878259,226026449,4168904996,1743284747,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Antonio,TX,2012,fisc,1357807,356627011,228973019,8327803933,5730269759,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Antonio,TX,2017,city_only,1488500,389142657,269015907,5216999875,2286180180,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Antonio,TX,2017,fisc,1488500,438453059,270979701,10352394505,7169921722,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Antonio,TX,2022,city_only,1454238,492533509,342984229,6226415231,2950047074,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Antonio,TX,2022,fisc,1454238,538416519,345679943,12400634174,8866022190,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Antonio,TX,2023,city_only,1475931,519512601,349736373,7189889680,3184909347,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
San Antonio,TX,2023,fisc,1475931,571317744,352939141,13879896628,9618296346,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Provo,UT,2012,city_only,115219,15167089,8311079,155218268,98079061,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Provo,UT,2012,fisc,115219,18839486,8841536,428448990,256566024,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Provo,UT,2017,city_only,116814,15070282,9513721,166763571,94367577,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Provo,UT,2017,fisc,116814,17407365,9920619,560643261,346357133,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Provo,UT,2022,city_only,114975,18070631,10804391,288332805,220260944,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Provo,UT,2022,fisc,114975,20631484,11333347,686718228,505434369,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Provo,UT,2023,city_only,114038,16625600,10445881,247503514,184445061,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Provo,UT,2023,fisc,114038,20150515,11212216,732869769,517902437,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Salt Lake City,UT,2012,city_only,188280,56893975,35528410,468452076,415890799,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Salt Lake City,UT,2012,fisc,188280,65145112,36413676,1009256241,849763573,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Salt Lake City,UT,2017,city_only,194797,75486848,36319750,883528811,816826901,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Salt Lake City,UT,2017,fisc,194797,95933847,36319750,1456706086,1316219155,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Salt Lake City,UT,2022,city_only,201161,64581575,44277388,1426291413,1315765069,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Salt Lake City,UT,2022,fisc,201161,80517339,44277388,2135697587,1923491874,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Salt Lake City,UT,2023,city_only,208579,75309534,38407737,1517608289,1413771406,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Salt Lake City,UT,2023,fisc,208579,94115016,38407737,2306696019,2096740398,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Chesapeake,VA,2012,city_only,225360,39635242,39159776,905142527,855165884,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Chesapeake,VA,2012,fisc,225360,39635242,39159776,1057894689,989220319,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Chesapeake,VA,2017,city_only,237656,62922566,44656821,1014920798,976330254,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Chesapeake,VA,2017,fisc,237656,62922566,44656821,1183512820,1127409797,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Chesapeake,VA,2022,city_only,251732,83430735,57877096,1202145330,1168748375,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Chesapeake,VA,2022,fisc,251732,83430735,57877096,1461625143,1409425022,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Chesapeake,VA,2023,city_only,252493,88758864,67046991,1338243199,1295900123,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Chesapeake,VA,2023,fisc,252493,88758864,67046991,1602626095,1537508150,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Danville,VA,2012,city_only,42657,9788906,7803161,302025101,182433957,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Danville,VA,2012,fisc,42657,9788906,7803161,304000882,184410059,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Danville,VA,2017,city_only,41682,13191930,8619922,333482020,201904067,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Danville,VA,2017,fisc,41682,13191930,8619922,338238117,206658822,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Danville,VA,2022,city_only,42292,17120874,11731022,427841099,272946925,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Danville,VA,2022,fisc,42292,17120874,11731022,432467703,277570687,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Danville,VA,2023,city_only,42099,36336910,13496097,501807450,337545993,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Danville,VA,2023,fisc,42099,36336910,13496097,506623576,342360435,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Norfolk,VA,2012,city_only,243701,68216536,40618853,1295941575,1218080816,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Norfolk,VA,2012,fisc,243701,68216536,40618853,1497318905,1399238698,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Norfolk,VA,2017,city_only,246042,73616273,44075153,1353974922,1260462680,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Norfolk,VA,2017,fisc,246042,73616273,44075153,1569309398,1457666726,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Norfolk,VA,2022,city_only,234920,89866915,41110126,1400959527,1327635940,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Norfolk,VA,2022,fisc,234920,89866915,41110126,1683635639,1592764662,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Norfolk,VA,2023,city_only,232766,93353132,41464935,1525713628,1435121101,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Norfolk,VA,2023,fisc,232766,93353132,41464935,1814985902,1703393226,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Richmond,VA,2012,city_only,206487,92064922,47129361,1258298389,1013563651,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Richmond,VA,2012,fisc,206487,92064922,47129361,1288523042,1043131720,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Richmond,VA,2017,city_only,225669,103295144,45822822,1500824939,1231581143,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Richmond,VA,2017,fisc,225669,103295144,45822822,1532062739,1262648293,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Richmond,VA,2022,city_only,227164,117875286,85641001,1809950522,1449035185,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Richmond,VA,2022,fisc,227164,117875286,85641001,1841427714,1480322557,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Richmond,VA,2023,city_only,228670,135185131,99828175,1944406164,1555982728,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Richmond,VA,2023,fisc,228670,135185131,99828175,1967046780,1578364948,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Virginia Beach,VA,2012,city_only,442654,89258987,47589673,1843702904,1793037980,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Virginia Beach,VA,2012,fisc,442654,89258987,47589673,2143736645,2056348824,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Virginia Beach,VA,2017,city_only,451510,97550217,55118760,1926548679,1844322748,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Virginia Beach,VA,2017,fisc,451510,97550217,55118760,2247654049,2132157091,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Virginia Beach,VA,2022,city_only,458599,115979410,84384700,2198442115,2143577525,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Virginia Beach,VA,2022,fisc,458599,115979410,84384700,2672966206,2583846483,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Virginia Beach,VA,2023,city_only,454886,130374876,99683718,2438894033,2376984049,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Virginia Beach,VA,2023,fisc,454886,130374876,99683718,2916733581,2813788330,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Burlington,VT,2012,city_only,42545,10510151,6628912,157620843,92790989,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Burlington,VT,2012,fisc,42545,10769498,6628912,258201878,188057483,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Burlington,VT,2017,city_only,42370,15554978,9913930,188192874,120190121,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
